size,old,branchy,branchless,prefetch,careful,lowerBound,upperBound,equalRange,improvedLowerBound,improvedUpperBound,improvedEqualRange
30152,78.6396,67.2981,20.6127,23.3020,20.6755,57.7374,57.9859,78.4796,20.3534,20.4426,45.0394
30232,68.7713,48.9692,18.1439,19.2930,17.5113,53.1377,50.4452,67.1132,17.2110,17.2305,40.2609
30312,63.2071,50.7024,16.8315,20.1207,18.3952,54.8453,48.5096,67.4391,17.1833,17.2091,37.9214
30392,62.4199,52.3679,16.6882,19.7711,17.2877,51.4549,51.7942,65.3554,18.6861,17.7561,39.5816
30472,61.6578,54.4752,22.6028,25.1536,17.3256,48.2139,48.1503,67.1080,17.1882,18.1150,35.7588
30552,68.0452,48.1668,17.9403,19.2641,21.8718,48.1893,48.0320,82.9714,29.2875,33.5539,64.0923
30632,71.3891,49.5882,17.0890,19.1972,17.2716,49.5642,48.3908,68.8548,17.1454,17.1908,36.1729
30712,66.9225,49.4609,17.4466,20.2999,17.3510,48.4452,48.4470,74.7839,17.4052,17.4366,35.4230
30792,87.2776,47.4355,14.9868,19.1588,17.2988,48.4715,48.4221,70.9152,17.1203,17.1853,35.6198
30872,64.3582,47.0436,15.8929,19.1930,17.2820,48.0808,48.1090,66.4393,17.1560,17.1912,34.9899
30952,69.8645,47.8826,16.5528,19.0710,17.3677,48.5052,48.6068,63.8910,17.2045,17.2529,37.2950
31032,62.3335,47.4474,15.5283,23.0368,24.3261,65.0502,58.0201,66.7522,17.5920,17.6063,35.5783
31112,75.7876,240.0771,32.7167,19.0945,17.2392,48.1886,48.1756,67.4779,17.1491,17.2025,35.1348
31192,69.3344,47.1741,17.5686,19.2646,17.3076,50.1124,49.2820,65.8169,17.1725,17.1969,41.9951
31272,71.8638,50.4611,16.6737,19.1269,17.2631,52.5016,48.2719,83.4058,18.9835,20.4561,40.7854
31352,57.0311,47.3184,15.2119,20.0524,17.3974,48.4290,48.5045,67.6133,17.4005,17.4298,35.2637
31432,64.6308,47.0190,16.4276,19.2589,17.9458,48.2426,49.4710,66.1161,17.4316,17.4556,35.0873
31512,65.2419,51.5078,17.6336,19.0983,17.3558,50.0698,51.2135,67.0295,17.4155,17.9561,35.3494
31592,78.1932,52.9478,18.5446,19.1915,17.2864,55.6339,56.9566,74.3300,25.2966,19.0884,35.2077
31672,65.7169,47.0615,17.7768,19.0463,17.2342,51.9035,50.0553,67.7660,17.1533,17.2049,37.0698
31752,67.2490,53.7696,16.5944,22.5190,19.2899,48.5462,52.7837,67.6470,17.3693,19.2653,35.9033
31832,66.8656,51.6521,17.7286,19.1857,17.4290,48.3968,48.3274,68.7579,17.1274,17.1910,37.1014
31912,64.7222,47.7667,16.1018,19.1242,17.2858,49.1256,54.1778,71.8971,19.0597,19.0866,40.6946
31992,63.1948,48.3880,16.5918,19.0751,17.2457,48.6459,48.5102,70.2064,17.2133,17.2241,35.6968
32072,62.3598,47.8059,16.6065,19.1809,17.4122,48.2489,48.3538,67.1628,17.1877,17.2120,35.8546
32160,67.2754,47.4525,17.1196,19.1080,17.4058,48.5244,53.9551,82.6123,17.5080,17.2146,35.6667
32248,66.1049,48.2100,17.2855,19.1144,17.2172,49.2609,48.3084,70.5504,17.1276,17.1846,35.1754
32336,71.7215,53.0330,23.6297,21.0626,17.4387,48.4052,49.0577,64.4972,17.4637,17.5070,35.5909
32424,66.5374,48.1013,17.3010,19.1996,17.7539,48.1324,48.2833,66.1335,17.1154,17.6378,35.7336
32512,79.2291,110.7993,20.5473,26.5909,24.2619,67.6847,68.0064,79.3584,17.4398,18.2289,36.1624
32600,66.5671,48.2657,16.4990,19.6576,19.4426,49.4160,48.5362,66.4503,17.1591,17.1978,35.2272
32688,69.8718,56.7517,26.5483,58.7966,20.5191,55.2684,49.1177,124.0223,24.1939,24.2229,49.1300
32776,76.2714,57.9451,25.1537,31.9276,25.3783,57.8393,58.1843,79.2470,28.3989,22.4618,46.0280
32864,75.8951,49.5025,17.4291,21.2256,18.9349,48.5148,48.3920,64.7038,18.8240,18.8641,38.4854
32952,60.8379,50.9855,17.0194,21.2424,19.0319,48.5271,48.4067,70.5187,18.8147,18.8492,38.4785
33040,71.7485,59.6092,27.2801,32.8554,26.9159,52.6052,60.9260,68.2791,18.8252,18.8492,38.6681
33128,65.9742,49.8641,17.7427,21.2269,19.0311,48.5182,49.7629,71.3660,19.7239,19.1762,39.2668
33216,65.6745,49.7917,17.0946,21.8615,19.0766,48.8893,48.5830,70.6568,19.5017,18.8110,38.6655
33304,65.9885,50.0992,17.0542,21.1401,18.8647,48.4569,48.4805,65.8713,19.0742,19.0752,38.2918
33392,60.9328,59.5217,17.0288,22.8147,18.9062,48.5925,48.7856,71.9687,18.8244,19.6850,70.9212
33480,62.7096,56.4900,17.0811,23.8395,19.4505,49.6612,49.8925,69.4432,18.8746,18.8526,38.5221
33568,63.9345,49.3083,17.1081,21.1371,19.0649,48.4630,48.6893,66.1646,18.8405,18.8205,38.5392
33656,79.9883,105.6078,22.7324,30.9613,26.3470,68.2470,67.8889,94.8457,27.4783,26.1815,53.9651
33744,61.1524,62.6429,17.3039,21.5148,19.1760,50.1575,48.6171,67.2075,19.4813,19.5340,40.1859
33832,62.8419,49.1182,16.4580,21.2835,18.9816,48.9280,48.6161,69.7679,18.8611,18.8913,39.0920
33920,61.5303,55.2134,17.0926,21.1448,19.2914,48.8256,49.9659,110.9685,27.3999,30.1377,54.1295
34008,59.3099,58.6882,34.4088,50.4926,28.4372,53.6025,54.5398,101.9403,27.8935,30.0335,61.4473
34096,59.1240,52.0684,17.0264,21.2496,19.0127,48.6509,48.8199,114.6084,26.0706,18.9284,38.5015
34184,64.1093,93.0329,17.1881,27.7407,19.0073,50.7139,48.8290,69.2125,18.9474,18.9407,38.6588
34272,67.5850,49.6687,17.2234,21.2301,18.8732,48.8677,49.0526,66.2325,18.8151,18.8379,39.8736
34360,59.2811,50.1268,17.0474,21.1121,18.9080,48.6618,48.9153,67.0920,18.7808,18.8058,38.6967
34448,63.9575,49.8778,17.0397,21.1180,18.9276,48.7114,48.7862,67.6064,18.8359,18.8104,38.5189
34536,94.4765,56.8205,20.1452,21.5941,19.3168,49.9776,78.9153,65.3662,19.0133,19.0018,38.6897
34624,68.0786,53.6269,17.6072,29.4755,21.2125,59.2817,55.0161,74.6144,19.8229,18.8113,38.6725
34712,65.3265,54.3795,18.2543,26.3714,26.6638,48.9847,48.9927,70.5820,18.9794,19.0103,38.6136
34800,63.3075,50.3646,17.5003,21.7169,22.3706,58.6737,55.1629,71.6757,18.8157,18.8838,38.9306
34888,68.1232,53.3263,20.2259,22.6651,20.1472,49.9363,49.6312,75.1109,18.8393,23.4596,53.8100
34976,64.5388,52.2154,20.5279,21.2539,18.9286,48.8518,48.8080,68.4922,18.7691,18.8621,40.5723
35064,64.3362,49.7941,17.3414,21.1817,18.9558,60.2896,70.3259,88.7016,32.6175,20.4442,39.6798
35152,65.5717,50.1410,17.2063,21.2363,18.9865,49.0964,48.8806,66.2797,18.8659,18.9101,38.4947
35240,69.6834,49.7485,19.1619,21.2234,19.0179,49.4580,49.1293,72.6150,18.9201,18.9599,71.4453
35336,100.5366,69.1113,22.7602,29.3775,26.4110,68.8849,69.2656,96.7981,26.2585,26.3208,53.7693
35432,63.5203,49.5711,17.1656,21.1672,19.0686,48.8177,52.0266,94.5993,33.3999,29.9716,69.1883
35528,63.9145,50.9802,18.1456,21.1393,19.0081,49.4309,49.4908,66.2545,18.7935,18.8554,38.3987
35624,63.6616,61.6207,17.7715,21.1135,19.0319,48.6312,48.4547,67.0478,19.6578,20.9437,42.6846
35720,64.9203,50.4537,17.1938,21.2065,18.9165,49.1494,48.9645,67.7614,18.8972,18.9282,40.1383
35816,67.6277,50.2934,19.4817,21.2902,19.0323,50.5082,48.9435,66.6320,18.8919,18.9585,38.5687
35912,62.7370,61.6023,18.5604,21.5114,19.1652,49.2212,48.9324,67.4426,19.6126,19.6556,46.4356
36008,70.1845,55.5545,16.4166,25.3259,23.7342,50.9724,49.7780,71.5967,18.8843,18.9234,38.6759
36104,65.7560,55.7358,18.2993,22.0708,19.0067,53.1496,66.5449,71.3275,19.1783,19.1871,38.6560
36200,63.6336,52.6249,17.1569,21.7689,21.4547,54.3194,49.7542,68.3081,18.7820,18.8661,39.0754
36296,67.6890,71.3920,18.8889,32.0436,29.6937,63.8625,55.3708,71.2763,18.9601,18.9716,77.2367
36392,66.4136,49.8796,17.5846,21.5146,19.1426,50.6911,48.9736,68.7191,18.9153,20.5301,40.2444
36488,71.0752,52.3483,18.3237,21.2081,18.8881,64.6086,55.2904,76.3176,21.1012,25.9663,47.6106
36584,75.0980,64.3005,21.0212,27.2898,24.2823,63.6973,63.6033,93.4725,24.1309,24.1641,49.4945
36680,65.8633,50.4085,18.1827,28.3001,21.9681,53.9300,49.3483,72.2787,21.0980,20.6052,39.9794
36776,66.8520,50.7721,18.5197,21.0944,18.8594,49.5479,50.0587,69.1637,18.8028,18.8357,38.7475
36872,63.7620,50.1825,25.7988,26.8413,21.9006,55.9740,49.1079,67.9389,18.9205,21.4626,75.7552
36968,66.0839,55.6286,18.7457,34.9996,30.2503,55.0222,54.3031,154.9863,20.0555,22.9738,39.5614
37064,71.1402,50.0825,18.2720,21.2722,18.9397,50.2902,48.9913,102.3551,21.7998,24.4301,43.1234
37160,64.0526,49.2539,17.3597,21.1395,18.9615,51.2208,49.2315,68.4079,18.9042,20.0546,38.6211
37256,69.4448,51.2595,19.2277,21.3027,18.9627,82.5108,69.0968,97.1843,26.2454,26.2872,54.0250
37352,62.4104,53.2896,16.4809,22.2694,20.8185,49.5433,49.6818,72.9482,18.8619,18.9127,38.5800
37448,74.8193,51.6114,18.8068,21.6524,19.0196,49.4396,49.7048,78.3279,18.8383,18.8738,38.4317
37544,63.0046,49.4386,17.4457,21.2527,19.6893,50.9899,49.5209,70.2047,18.8508,20.0137,38.7001
37640,69.2515,60.4463,18.6642,21.1631,19.0425,49.5404,49.2319,73.9629,18.8966,18.9693,38.7766
37736,76.7431,67.8488,31.8000,34.3825,21.3952,53.7681,51.9409,72.2827,19.2099,27.9056,48.4164
37832,68.7596,50.1889,21.2511,21.1351,18.9212,49.5249,49.8701,71.6223,18.8641,18.9345,38.5475
37928,67.2765,64.6100,20.3902,36.0938,32.9931,65.9135,61.7092,88.8899,27.6181,42.9728,70.6669
38024,111.8171,81.2242,61.8736,46.0228,33.4781,55.1016,115.8955,118.9802,24.2781,25.5812,46.0004
38120,65.0095,51.8262,18.1807,21.0867,19.0811,49.7961,50.0355,77.1075,18.8090,18.8338,38.7945
38216,139.3543,78.4120,19.6503,31.1522,27.4874,72.6820,71.2168,130.9355,40.2821,41.9714,85.9405
38312,63.7314,50.1168,17.2876,22.6836,23.5265,51.9365,49.5479,69.5487,20.9970,19.3267,39.9240
38408,74.2658,55.6191,18.7814,24.1809,25.5110,55.2079,62.7909,71.5352,24.7485,22.4654,43.3345
38512,65.4231,50.6596,17.0930,21.2920,19.0805,51.3852,57.5148,104.3481,23.7606,18.8917,38.6241
38616,68.1406,53.4678,19.7342,21.1264,18.9881,53.7814,49.8064,71.4495,19.1791,19.7130,41.2083
38720,65.7255,50.4313,18.0869,21.6836,24.0793,50.2083,49.6316,72.6953,18.8318,18.8528,39.3936
38824,66.8516,56.4509,17.3233,57.2728,43.9589,58.0778,69.0307,90.8415,29.7007,29.7439,64.3067
38928,64.4434,56.3987,17.4136,21.8209,18.9496,49.8657,49.6860,69.9669,18.8377,18.8685,38.7302
39032,66.4918,50.5473,17.3969,21.2882,18.9986,50.9181,54.4715,80.3749,19.8078,19.8594,41.4632
39136,66.9097,49.8790,18.1145,21.3483,19.0254,49.9044,50.3305,75.1043,35.5106,20.3737,41.1736
39240,68.3751,49.9260,18.5656,21.2672,18.9788,51.6094,55.5237,69.8812,18.8697,18.8407,38.5745
39344,69.2424,55.3329,18.4005,22.5566,19.1482,50.2464,49.8715,70.5247,18.8740,18.9199,38.9155
39448,71.0817,50.1258,17.1750,21.2918,19.1805,50.7040,50.1543,73.3614,18.9857,18.9972,39.6927
39552,81.3668,72.1587,22.8167,29.3858,26.3329,70.6388,70.0954,87.3983,19.5550,19.6173,43.0446
39656,63.6822,52.5598,17.1472,21.1444,18.9415,50.7675,50.8693,69.0067,18.9310,18.9399,40.4830
39760,67.5061,70.5594,18.2670,21.1563,19.2063,50.1990,49.9554,70.4981,21.2934,20.1527,41.8629
39864,81.2093,50.2948,17.5059,21.2390,19.0682,50.0421,51.3997,69.1823,18.8391,18.8641,38.6695
39968,64.7003,54.8443,18.6909,21.2878,18.9718,51.9449,58.4745,75.4761,18.9399,18.9347,38.7796
40072,64.2369,49.6471,18.2351,21.3761,18.9829,50.2035,50.7929,74.9585,18.9601,18.9885,38.7419
40176,69.4073,56.6959,19.3656,23.4856,19.8433,50.1724,49.9326,126.8203,21.1539,20.6167,48.0442
40280,69.1194,50.6320,18.8445,21.8111,19.0111,49.8558,49.6473,70.4283,18.8453,20.8754,41.2242
40384,70.1359,51.8357,19.5338,21.1242,19.8355,50.1587,61.8211,87.2446,20.9066,22.4703,41.7389
40488,64.9702,55.7812,18.6253,23.5249,19.5594,50.7727,55.5576,82.5033,19.2337,19.2523,38.7070
40592,65.8677,50.5049,17.1397,23.1067,19.1172,55.4985,52.4793,71.3025,18.8445,18.8486,39.9679
40696,62.9117,51.8084,17.1039,21.2626,19.6931,50.8052,50.0960,70.2466,18.8520,18.8699,43.9970
40800,65.3426,51.4557,16.4846,21.2501,19.0270,50.0821,51.8859,71.2670,18.8667,18.9093,39.5047
40904,70.2811,64.7653,28.4614,22.0278,19.6967,52.4870,52.2742,73.3198,18.8816,18.8834,38.5588
41008,61.3595,50.2180,17.0885,21.1325,19.1123,50.5233,50.1442,70.7844,18.8407,18.8359,39.3226
41112,83.9173,88.2285,26.5915,38.8367,26.2025,70.6487,70.8324,107.9347,22.1067,32.8695,38.9284
41216,61.5969,51.1974,18.2466,24.4348,20.1791,50.7266,50.2537,77.8635,25.0901,21.4965,39.5295
41320,70.4273,65.3019,27.1327,37.0169,25.9976,52.4083,52.4346,74.5743,18.7998,18.8663,38.5549
41424,67.6273,50.0466,17.1347,21.2974,18.9379,50.4366,51.8149,75.0192,19.2238,19.2309,38.7118
41528,68.1416,49.9405,16.4755,21.1611,23.6284,51.1000,54.0924,71.8752,18.8615,18.9084,38.5876
41632,68.6247,52.0401,17.3775,21.2456,18.8784,51.2787,50.0117,72.8607,18.8641,18.9490,38.5410
41744,64.2200,50.8970,17.2148,38.5412,34.7641,65.2422,65.0434,88.4997,30.5552,32.9278,64.4446
41856,63.4291,50.6098,17.3993,22.4334,18.9627,50.3410,49.9583,70.7524,20.5453,21.0103,46.7258
41968,64.3696,51.0538,17.1323,21.2521,19.7106,50.8169,50.3182,74.5491,18.9927,19.0063,38.5677
42080,64.6695,50.7792,17.1875,21.3850,19.0698,51.6271,50.8137,68.8324,18.9328,18.9655,38.6033
42192,61.7102,50.4592,17.1341,21.2420,19.6582,50.9377,51.0373,74.0563,18.8490,30.3188,58.6741
42304,66.1353,51.6747,20.6092,29.6568,19.3519,51.9710,51.6739,72.8191,18.8451,18.9014,39.6671
42416,62.7836,49.9363,17.4747,21.2978,19.0117,50.5005,50.6661,70.7233,18.9468,18.9613,38.6362
42528,61.6695,51.1559,16.4697,21.2319,18.9278,50.6407,51.0198,70.5092,18.8286,18.8419,38.6386
42640,66.5683,50.4791,18.3267,21.1315,19.0444,50.3110,50.6669,73.6402,18.7570,18.8707,40.0833
42752,61.9579,59.7618,19.3644,33.0647,32.8730,60.5660,52.7502,75.6546,19.1218,19.1690,38.5245
42864,66.1057,50.5810,17.2386,21.1428,19.1073,50.5059,50.7959,70.7661,18.9962,18.9810,38.7011
42976,67.4781,52.1660,17.1702,24.2428,18.9093,51.0756,52.1928,162.4172,25.4650,45.4719,44.3672
43088,65.0978,50.2989,17.0329,22.7840,18.9643,55.6054,62.4041,73.8857,19.4023,19.4124,39.4356
43200,68.5783,50.3454,19.1028,21.1256,18.9718,50.3743,50.4749,72.0801,18.8701,18.8532,69.8252
43312,79.4047,65.4642,21.2000,27.9226,24.2984,65.8558,67.5257,104.2884,24.3069,24.3299,49.9044
43424,94.3797,70.3297,21.3065,23.7276,20.8843,50.6427,51.1323,83.5138,31.4336,35.2146,54.7554
43536,74.5917,57.9427,27.9470,34.1482,34.4767,66.8159,67.9800,328.1970,33.4664,77.4582,77.8139
43648,73.3483,65.6834,30.2745,35.7104,33.7086,64.9933,68.5735,101.5074,32.9663,32.3876,67.8796
43760,77.4350,66.6199,29.8546,35.8036,32.5914,65.2966,489.8931,96.8145,33.2444,33.1603,69.6822
43872,73.9228,64.7090,96.0714,35.6407,47.3021,64.0784,63.7790,101.6687,32.7379,34.3110,67.7282
43984,2030.3382,64.9550,29.7255,52.8363,33.4362,65.5943,65.4265,97.8117,33.3325,33.3720,73.9974
44096,74.7860,65.8139,29.3027,35.4545,33.2095,65.2037,64.8145,93.5461,33.0514,32.9284,69.8115
44208,74.1978,65.4511,29.1131,34.7923,32.5120,65.0847,69.4626,93.8972,33.1230,32.6977,68.9611
44320,77.9579,64.8371,29.8403,35.8649,33.1137,64.3908,64.7243,91.8219,32.9857,43.2000,68.7342
44432,76.3239,60.3285,32.1002,39.0484,21.3103,56.6729,59.5156,89.5394,18.8355,18.8637,40.5503
44544,65.4721,50.3985,17.2761,21.1325,18.9341,51.0393,50.6695,73.8181,18.8221,18.8929,39.2166
44656,70.5057,57.0643,18.2821,21.8875,19.0194,51.3561,50.5410,70.8923,18.8036,18.8359,47.9234
44768,65.7703,54.9484,18.3559,21.2291,18.9782,51.4569,61.5239,76.3233,18.9131,18.9169,42.8104
44880,98.8221,86.0214,41.3273,53.9373,51.0960,93.7713,93.4209,128.7524,43.3440,40.2771,68.0980
45000,85.0962,70.2384,35.2728,28.1365,25.1067,67.8445,67.4362,127.2422,24.9135,25.0744,51.3702
45120,66.4860,66.7588,18.5388,29.6868,22.0325,67.9131,69.6776,101.2369,58.2392,34.2390,70.2811
45240,72.1807,56.0942,18.3168,23.5880,21.4079,56.7508,56.9296,81.5947,20.9322,20.9637,43.8050
45360,65.3718,55.9526,18.6241,23.8492,21.3702,56.8955,59.7342,78.9097,21.0690,21.0496,43.0915
45480,79.0974,67.0492,29.9470,37.5650,34.1117,68.6350,68.2924,98.9395,34.0633,33.9076,102.6282
45600,80.3140,67.0103,43.5699,23.6890,21.4949,56.8756,56.2426,79.4610,30.1708,32.6804,43.8254
45720,65.3598,56.5023,18.7395,23.7794,21.4378,58.0676,57.2377,82.6657,21.3708,21.3817,44.1402
45840,86.6132,56.4001,32.4410,23.6078,21.4170,59.5908,65.2414,79.0240,37.3444,24.8796,47.1730
45960,68.7620,58.1004,18.6735,23.5638,21.3997,58.8516,58.1849,80.2190,21.3049,21.3753,44.0141
46080,88.8379,56.8042,25.3140,23.9056,23.3372,58.3162,58.4987,92.3616,24.5574,22.2045,44.4079
46200,65.4715,56.3142,18.6505,23.6955,21.4884,56.8748,61.6602,102.6191,32.3660,32.6661,53.6489
46320,65.5273,56.5064,18.6062,23.6280,21.3872,57.2218,61.5721,94.5072,23.4858,23.5259,46.0772
46440,65.4190,56.4586,18.6314,23.6481,21.3914,58.2240,57.1325,78.8506,21.5725,21.6001,43.6770
46560,65.8494,56.3624,18.6465,23.6314,21.4416,57.2956,57.0349,94.6403,19.3680,19.3844,39.1904
46680,65.5150,56.4013,18.3884,23.6158,21.0897,57.2343,57.2781,79.5338,20.9093,20.9302,43.2004
46800,65.6156,56.3963,18.9119,24.1746,20.1506,54.6189,57.0754,96.2180,21.0159,21.0790,39.7905
46920,68.8427,51.0337,17.0712,21.2315,23.9651,51.2168,51.5426,71.5787,18.8455,18.8377,41.1359
47040,72.4779,68.2551,39.3656,33.3686,21.1520,57.2956,57.4680,74.4745,18.8828,19.7778,70.2176
47160,65.2581,50.4941,18.1502,24.1083,19.9814,57.2182,52.3378,72.3170,18.8429,18.8736,38.6189
47280,64.6231,50.6046,17.2577,21.1573,21.0218,77.6884,56.9496,79.6465,20.9270,20.9456,43.3283
47400,65.9724,50.6481,19.4832,21.2269,18.9903,51.3712,51.2359,71.2839,18.9480,18.9879,81.5552
47520,66.2373,51.7493,17.1067,21.2851,19.2325,91.0341,56.7820,74.7897,21.4168,21.3813,45.8887
47640,69.2882,51.8986,17.9760,21.1855,19.7070,55.4872,58.3410,73.3323,19.1730,19.1940,45.5306
47760,66.7104,51.8615,17.5848,21.3721,19.5731,52.8395,86.3202,82.5904,21.3335,21.3138,44.0089
47880,86.3349,72.1516,22.9940,29.6402,26.4150,74.3967,71.8871,102.2257,26.5608,26.4858,54.5025
48000,66.1480,58.2363,19.1053,23.6540,21.1551,65.3178,57.8197,83.5037,21.0607,21.0672,46.2192
48120,68.4200,52.1643,18.5146,21.1900,19.1111,51.6566,52.4632,71.5779,18.9103,18.9310,38.4999
48248,65.9403,57.8887,16.9633,25.5791,38.3192,65.6284,62.3049,83.0952,20.8782,22.8913,42.9710
48376,70.5241,51.3995,16.5925,21.2509,18.9437,51.8463,56.3602,74.1875,18.8927,18.9163,38.6114
48504,66.4777,51.5396,17.2029,24.1149,21.1377,52.8413,53.6167,79.2587,21.8421,21.3985,38.6088
48632,67.2430,51.4158,18.0272,23.5227,22.1297,53.7981,51.3720,72.8026,21.0841,21.3958,41.5116
48760,69.3277,51.0339,17.1597,22.1168,19.1736,53.5509,51.7378,71.7235,20.3529,21.2539,44.2986
48888,67.9341,51.0913,18.2654,21.1948,19.2654,51.9972,51.3107,72.0768,19.2646,19.2430,40.0432
49016,71.9341,52.3277,18.4612,21.4662,19.5267,51.9339,52.0877,99.0056,19.6072,19.6699,38.9234
49144,72.0871,53.1301,20.6713,30.8232,24.9409,61.0341,59.0034,73.3660,18.9913,19.0153,44.6159
49272,69.5915,50.1095,16.5668,21.2178,20.1341,51.7504,51.8572,72.6255,19.6834,20.1315,38.7159
49400,70.1736,55.0353,19.5455,24.2950,20.1232,51.6513,51.7326,72.5545,22.6459,21.5793,39.6130
49528,69.5711,50.1970,18.4888,21.1166,19.0216,53.2408,51.8034,73.6572,18.9492,18.9744,39.8475
49656,72.7360,63.6027,18.9667,25.9103,21.6142,57.3634,52.5201,75.2660,20.2226,20.2747,39.1946
49784,68.3531,52.6048,16.6421,22.5231,19.6201,53.0801,51.7786,72.0881,18.8478,18.8788,38.9119
49912,66.8939,284.4376,17.1764,36.4039,26.3809,142.6935,120.6798,87.6338,18.8443,18.8746,38.7389
50040,77.5066,50.8534,16.7379,21.3422,19.1797,51.8262,51.5191,71.3297,18.8564,18.8865,39.0936
50168,68.1012,50.3765,21.4517,21.1873,20.3783,52.1992,52.1424,75.6403,20.1291,18.9367,38.6590
50296,63.0024,52.8631,16.5951,21.1674,19.1369,51.8673,51.9169,74.6840,19.0381,19.1105,39.4604
50424,69.0669,54.1313,20.3630,23.2654,19.3716,52.9339,52.3773,77.4561,18.8955,18.9290,38.4624
50552,64.1123,50.9651,16.8469,22.0565,18.9706,53.8786,52.2660,76.9879,18.8828,27.1694,38.8552
50680,74.1147,60.6360,28.2827,29.9454,28.1002,53.5021,52.2333,77.1809,19.0603,19.0980,38.7397
50808,63.1944,52.5279,16.9238,21.2513,19.0561,53.3815,52.0028,70.4059,18.8734,18.8756,39.8732
50936,63.5241,51.2997,17.9427,21.4916,19.0938,52.0448,51.5306,71.2571,18.9381,18.9111,38.6009
51064,65.8478,65.7276,16.6909,23.5537,19.5671,52.5475,51.8111,71.5660,18.9693,19.0123,39.0004
51192,89.5951,51.9841,19.4394,21.7877,19.3981,52.5640,51.9784,73.1095,19.0790,19.1635,38.6054
51320,73.5668,50.3158,16.9187,24.8205,19.3267,52.9708,53.3257,73.6261,19.2624,19.2406,39.3321
51456,62.3648,50.5126,17.3958,46.6715,28.3833,54.9768,78.0649,84.5814,19.3073,19.3301,40.0514
51592,62.3585,50.3448,17.5124,30.9119,30.4053,61.5620,60.5715,80.2894,19.7330,23.2474,56.5838
51728,84.4219,62.5711,28.6017,44.3047,31.6812,64.4828,66.9724,90.0474,50.4711,28.2265,59.6675
51864,62.7389,50.5846,16.6114,21.2533,19.1932,71.9131,79.2353,78.6796,18.8768,18.8984,38.5656
52000,66.1416,50.8385,16.9036,22.9528,19.3162,52.1736,51.9175,73.2093,18.9222,19.0058,38.7520
52136,69.3930,51.0948,16.6671,24.1559,18.9748,52.4088,51.9324,72.1196,18.9260,18.9702,38.4481
52272,66.9147,58.3934,16.6826,23.5483,19.8804,51.7990,53.9361,72.2097,18.9153,18.9288,38.6042
52408,65.8879,55.0821,17.5338,21.3424,20.6485,54.4033,51.7921,72.6644,18.7873,18.7901,38.8689
52544,71.2690,54.7322,16.6269,21.2894,19.0278,51.8316,54.7249,80.0208,18.9218,18.8411,38.5231
52680,66.4309,52.8193,17.0738,21.1748,19.0347,54.8409,66.8639,88.9663,19.3610,21.2263,39.7756
52816,79.7280,57.4874,27.1875,23.6156,21.3376,60.9562,57.6888,84.8726,21.2565,20.1190,38.6124
52952,70.4632,51.7782,16.6776,21.2759,20.6185,51.8066,52.1234,77.4422,19.9696,18.9494,40.1331
53088,72.7225,54.6390,16.6269,36.8308,30.8375,55.9397,54.4348,77.3823,23.7064,23.7364,38.7149
53224,73.3255,52.6681,23.6820,21.7217,19.4319,53.0212,54.2603,70.6701,18.9572,19.0038,38.6380
53360,73.3174,51.1773,16.7348,23.1010,20.7907,55.0938,58.2835,78.9411,26.3767,34.1045,70.1180
53496,68.7090,51.1694,16.9817,21.3235,18.9972,51.8534,53.3924,74.6469,21.0054,19.7981,38.9651
53632,71.0494,52.2297,16.9437,21.5219,19.3729,60.6362,64.6159,86.4844,19.1210,19.1414,39.4707
53768,69.8671,51.6114,16.6691,21.1319,20.8504,52.2111,52.2690,72.9514,20.0020,18.9183,38.7987
53904,69.0873,51.2065,16.6634,21.2543,19.1022,54.0262,60.5392,70.4900,18.8931,18.8968,41.3245
54040,73.0756,51.6066,16.6961,23.5796,21.0986,59.4202,52.0911,70.2745,19.0875,19.1331,39.9462
54176,79.6201,68.9689,22.0553,28.0571,25.1609,69.1547,89.9343,111.5939,30.3503,35.2565,67.5794
54312,66.9171,57.1845,18.4783,23.5013,21.2855,58.2194,58.2902,85.5624,20.9679,21.0230,43.3523
54448,69.0932,81.5047,19.5156,35.7011,32.7459,68.8707,62.0801,92.4543,30.7090,55.4930,79.6038
54592,71.3485,51.1623,17.2329,21.8867,19.4033,56.1942,55.0206,78.3360,18.8496,18.9068,38.7725
54736,68.5380,63.0577,35.1404,31.8310,37.7945,73.2654,66.8853,103.0500,33.9288,34.5915,56.5338
54880,69.4013,51.0593,16.6640,21.2904,19.0153,52.0633,53.0117,72.8871,18.9413,18.9595,38.6979
55024,72.5491,60.5908,18.5687,31.8594,34.4949,65.3535,87.9637,89.2452,22.1349,21.0083,42.7866
55168,66.5334,51.3751,16.8423,21.1434,18.9669,51.8822,51.7352,72.0548,18.8536,20.6993,41.8681
55312,82.4624,63.8399,35.2172,35.5102,37.0897,70.7372,65.3561,104.6671,34.7199,33.7011,63.4876
55456,70.2035,56.2930,17.0071,23.9292,22.1456,57.4432,55.7891,73.2942,24.5197,19.0940,38.9064
55600,66.5826,52.9284,17.4771,21.2418,19.5408,55.5227,52.1196,106.0690,21.0244,22.0478,44.4184
55744,66.7774,51.4114,16.6772,21.2807,19.0214,52.4707,52.3343,74.7149,18.9696,18.9314,39.5749
55888,84.9367,56.1912,18.5445,23.6364,20.5277,54.9143,51.8966,74.8675,19.9105,34.9708,42.8320
56032,68.6118,51.1399,16.7062,21.1472,19.0077,52.5130,52.2075,74.2876,21.1619,19.7836,38.8318
