1088,1.0000,0.4048,0.4048
1100,1.0000,0.4048,0.4048
1112,1.0000,0.4048,0.4048
1124,1.0000,0.4091,0.4091
1136,1.0000,0.4091,0.4091
1148,1.0000,0.4186,0.3953
1160,1.0000,0.4091,0.3864
1172,1.0000,0.4091,0.4091
1184,1.0000,0.4186,0.4419
1196,1.0000,0.4255,0.4043
1212,1.0000,0.4444,0.4000
1228,1.0000,0.4318,0.4091
1244,1.0000,0.4222,0.4222
1260,1.0000,0.5778,0.4000
1276,1.0000,0.4130,0.4130
1292,1.0000,0.4348,0.4130
1308,1.0000,0.4222,0.4000
1324,1.0000,0.4222,0.4000
1340,1.0000,0.4222,0.4000
1356,1.0000,0.4222,0.4000
1372,1.0000,0.4222,0.4222
1388,1.0000,0.4130,0.4130
1404,1.0000,0.4222,0.4222
1420,1.0000,0.4130,0.4130
1436,1.0000,0.4348,0.4130
1452,1.0000,0.4255,0.4043
1468,1.0000,0.4468,0.4255
1484,1.0000,0.4375,0.4375
1500,1.0000,0.4167,0.3958
1516,1.0000,0.4167,0.3958
1532,1.0000,0.4167,0.4167
1548,1.0000,0.4167,0.4167
1564,1.0000,0.4375,0.4167
1580,1.0000,0.4286,0.4082
1596,1.0000,0.4375,0.4167
1616,1.0000,0.4375,0.4167
1636,1.0000,0.4375,0.4375
1656,1.0000,0.4286,0.4082
1676,1.0000,0.4286,0.4082
1696,1.0000,0.2857,0.2857
1716,1.0000,0.4400,0.4400
1736,1.0000,0.4314,0.4314
1756,1.0000,0.4314,0.4314
1776,1.0000,0.4510,0.4510
1796,1.0000,0.4510,0.4510
1816,1.0000,0.4423,0.4423
1836,1.0000,0.4423,0.4423
1856,1.0000,0.4423,0.4423
1876,1.0000,0.4510,0.4510
1896,1.0000,0.4615,0.4423
1916,1.0000,0.4615,0.4423
1936,1.0000,0.4444,0.4444
1956,1.0000,0.4528,0.4528
1976,1.0000,0.4444,0.4444
1996,1.0000,0.4717,0.4528
2020,1.0000,0.4444,0.4444
2044,1.0000,1.0370,0.4444
2068,1.0000,0.4727,0.4909
2092,1.0000,0.4727,0.4909
2116,1.0000,0.4909,0.4909
2140,1.0000,0.4727,0.4909
2164,1.0000,0.4909,0.4909
2188,1.0000,0.4909,0.4909
2212,1.0000,0.4821,0.5000
2236,1.0000,0.4821,0.5000
2260,1.0000,0.4737,0.4912
2284,1.0000,0.4737,0.4912
2308,1.0000,0.5000,0.5000
2332,1.0000,0.4912,0.5088
2356,1.0000,0.4912,0.5088
2380,1.0000,0.4828,0.5000
2408,1.0000,0.4912,0.5088
2436,1.0000,0.5000,0.5000
2464,1.0000,0.4915,0.5085
2492,1.0000,0.5254,0.5254
2520,1.0000,0.5085,0.5085
2548,1.0000,0.5000,0.5172
2576,1.0000,0.5085,0.5085
2604,1.0000,0.5085,0.5085
2632,1.0000,0.5000,0.5000
2660,1.0000,0.4918,0.5082
2688,1.0000,0.4918,0.5082
2716,1.0000,0.5085,0.5085
2744,1.0000,0.5000,0.5000
2772,1.0000,0.5000,0.5000
2800,1.0000,0.3444,0.3444
2832,1.0000,0.4918,0.5082
2864,1.0000,0.4921,0.4921
2896,1.0000,0.5082,0.5082
2928,1.0000,0.5082,0.5082
2960,1.0000,0.5000,0.5161
2992,1.0000,0.5000,0.5161
3024,1.0000,0.5079,0.5079
3056,1.0000,0.5079,0.5079
3088,1.0000,0.5079,0.5079
3120,1.0000,0.5077,0.5077
3152,1.0000,0.5079,0.5238
3184,1.0000,0.5238,0.5238
3220,1.0000,0.5238,0.5238
3256,1.0000,0.5238,0.5238
3292,1.0000,0.5156,0.5313
3328,1.0000,0.5231,0.5231
3364,1.0000,0.5231,0.5231
3400,1.0000,0.5231,0.5231
3436,1.0000,0.5231,0.5385
3472,1.0000,0.5606,0.5455
3508,1.0000,0.5303,0.5303
3544,1.0000,0.5224,0.5224
3580,1.0000,0.5224,0.5373
3620,1.0000,0.4048,0.4167
3660,1.0000,0.5000,0.5147
3700,1.0000,0.5072,0.5072
3740,1.0000,0.5072,0.5217
3780,1.0000,0.5147,0.5294
3820,1.0000,0.5072,0.5217
3860,1.0000,0.4675,0.4675
3900,1.0000,0.8873,0.5211
3940,1.0000,0.5070,0.5211
3980,1.0000,0.5139,0.5139
4024,1.0000,0.5139,0.5139
4068,1.0000,0.5139,0.5278
4112,1.0000,0.5342,0.5479
4156,1.0000,0.5270,0.5541
4200,1.0000,1.4189,0.5541
4244,1.0000,0.5405,0.5541
4288,1.0000,0.5333,0.5467
4332,1.0000,0.5333,0.5467
4376,1.0000,0.5467,0.5600
4424,1.0000,0.5325,0.5455
4472,1.0000,0.5395,0.5526
4520,1.0000,0.5526,0.5526
4568,1.0000,0.5385,0.5513
4616,1.0000,0.5385,0.5513
4664,1.0000,0.5513,0.5513
4712,1.0000,0.5513,0.5641
4760,1.0000,0.5513,0.5641
4812,1.0000,0.5443,0.5570
4864,1.0000,0.5570,0.5696
4916,1.0000,0.5500,0.6250
4968,1.0000,0.5769,0.5769
5020,1.0000,0.5556,0.5679
5072,1.0000,0.5570,0.5696
5124,1.0000,0.5625,0.5625
5176,1.0000,0.5625,0.5750
5232,1.0000,0.4673,0.4860
5288,1.0000,0.5568,0.6023
5344,1.0000,0.5714,0.5833
5400,1.0000,0.5833,0.5952
5456,1.0000,0.5882,0.5882
5512,1.0000,0.5556,0.5778
5568,1.0000,0.4951,0.5146
5628,1.0000,0.5568,0.5682
5688,1.0000,0.5814,0.5930
5748,1.0000,0.5882,0.6000
5808,1.0000,0.6224,0.5714
5868,1.0000,0.5930,0.6047
5928,1.0000,0.5862,0.5977
5988,1.0000,0.5977,0.6092
6052,1.0000,0.5909,0.8182
6116,1.0000,0.5843,0.5955
6180,1.0000,0.6023,0.6136
6244,1.0000,0.3673,0.3605
6308,1.0000,0.6067,0.5955
6372,1.0000,0.5934,0.5934
6440,1.0000,0.5889,0.5889
6508,1.0000,0.6000,0.6000
6576,1.0000,0.6000,0.6000
6644,1.0000,0.6044,0.6044
6712,1.0000,0.5978,0.5978
6780,1.0000,0.6022,0.6022
6852,1.0000,0.6022,0.6022
6924,1.0000,0.6129,0.6129
6996,1.0000,0.6064,0.6064
7068,1.0000,0.6020,0.5816
7140,1.0000,0.6105,0.6105
7216,1.0000,0.6146,0.6146
7292,1.0000,0.6211,0.6211
7368,1.0000,0.6186,0.6082
7444,1.0000,0.6289,0.6186
7520,1.0000,0.5865,0.5769
7596,1.0000,0.6224,0.6224
7676,1.0000,0.4276,0.4207
7756,1.0000,0.6408,0.6505
7836,1.0000,0.6699,1.0194
7916,1.0000,0.9933,0.7450
7996,1.0000,1.0993,0.4503
8080,1.0000,0.6311,0.6214
8164,1.0000,0.6250,0.6250
8248,1.0000,0.6667,0.8095
8332,1.0000,0.6509,0.6321
8420,1.0000,0.6509,0.6509
8508,1.0000,0.6604,0.6792
8596,1.0000,0.5290,0.5362
8684,1.0000,0.5515,0.5441
8772,1.0000,0.6496,0.6325
8864,1.0000,0.6726,0.6549
8956,1.0000,0.6754,0.6579
9048,1.0000,0.6842,0.6667
9140,1.0000,0.6783,0.6696
9236,1.0000,0.6810,0.6638
9332,1.0000,0.6897,0.6724
9428,1.0000,0.5870,0.5652
9524,1.0000,0.6923,0.6752
9624,1.0000,0.6949,0.6780
9724,1.0000,0.6803,0.6557
9824,1.0000,0.7750,0.6917
9924,1.0000,0.6885,0.6721
10028,1.0000,0.6967,0.6721
10132,1.0000,0.6829,0.6667
10236,1.0000,0.7083,0.6917
10340,1.0000,0.7176,0.6412
10448,1.0000,0.7049,0.6885
10556,1.0000,0.6992,0.6911
10664,1.0000,0.6935,0.7016
10772,1.0000,0.6825,0.6825
10884,1.0000,0.7016,0.7016
10996,1.0000,0.7040,0.6960
11108,1.0000,0.7063,0.7063
11224,1.0000,0.7031,0.6953
11340,1.0000,0.7031,0.7031
11456,1.0000,0.7054,0.7054
11572,1.0000,0.7023,0.7023
11692,1.0000,0.7045,0.6970
11812,1.0000,0.7143,0.6992
11932,1.0000,0.6294,0.7133
12056,1.0000,0.7111,0.7037
12180,1.0000,0.7279,0.7059
12304,1.0000,0.7299,0.7226
12432,1.0000,0.7218,0.6992
12560,1.0000,0.8182,0.7121
12688,1.0000,0.7293,0.7143
12820,1.0000,0.7293,0.7218
12952,1.0000,0.7388,0.7164
13084,1.0000,0.7333,0.7259
13220,1.0000,0.7299,0.7153
13356,1.0000,0.7391,0.7174
13492,1.0000,0.7391,0.7246
13632,1.0000,0.7410,0.7266
13772,1.0000,0.7376,0.7234
13912,1.0000,0.7343,0.7203
14056,1.0000,0.7655,0.7103
14200,1.0000,0.7379,0.7448
14344,1.0000,0.7237,0.7171
14492,1.0000,0.7434,0.7434
14640,1.0000,0.7632,0.7237
14788,1.0000,0.7705,0.7268
14940,1.0000,0.7722,0.7468
15092,1.0000,0.7212,0.7152
15248,1.0000,0.7677,0.7806
15404,1.0000,0.7866,0.9634
15560,1.0000,0.7622,0.7256
15720,1.0000,0.7625,0.7500
15880,1.0000,0.7799,0.7610
16044,1.0000,0.6860,0.6744
16208,1.0000,0.7547,0.7421
16372,1.0000,0.7516,0.7391
16540,1.0000,0.7072,0.6740
16708,1.0000,0.7840,0.7531
16880,1.0000,0.7840,0.7654
17052,1.0000,0.7805,0.7622
17228,1.0000,0.7725,0.7545
17404,1.0000,0.7679,0.7500
17580,1.0000,0.7647,0.7471
17760,1.0000,0.7844,0.7605
17940,1.0000,0.7895,0.7602
18124,1.0000,0.7727,0.7443
18308,1.0000,0.7829,0.7543
18496,1.0000,0.7727,0.7557
18684,1.0000,0.7841,0.7670
18876,1.0000,0.7989,0.7654
19068,1.0000,0.7821,0.7654
19264,1.0000,0.7747,0.7582
19460,1.0000,0.7814,0.7650
19660,1.0000,0.7869,0.7814
19860,1.0000,0.7784,0.7730
20064,1.0000,0.7849,0.7742
20268,1.0000,0.7831,0.7619
20476,1.0000,0.7842,0.7684
20684,1.0000,0.7853,0.7696
20896,1.0000,0.7917,0.7760
21108,1.0000,0.8229,0.7813
21324,1.0000,0.8051,0.7795
21540,1.0000,0.8112,0.7806
21760,1.0000,0.7929,0.7727
21980,1.0000,0.8112,0.7857
22204,1.0000,0.8173,1.1320
22432,1.0000,0.8039,0.7745
22660,1.0000,0.8107,0.7767
22892,1.0000,0.8107,0.7864
23124,1.0000,0.8125,0.7837
23360,1.0000,0.7962,0.7820
23596,1.0000,0.8246,0.7281
23836,1.0000,0.7945,0.7671
24080,1.0000,0.8186,0.7860
24324,1.0000,0.8157,0.7880
24572,1.0000,0.8174,0.7900
24824,1.0000,0.8190,0.7873
25076,1.0000,0.8235,0.7964
25332,1.0000,0.8251,0.7982
25588,1.0000,0.8230,0.7920
25848,1.0000,0.7866,0.7531
26112,1.0000,1.0563,0.7922
26376,1.0000,0.8128,0.7830
26644,1.0000,0.8319,0.8017
26916,1.0000,0.8101,0.7932
27188,1.0000,0.8403,0.7941
27464,1.0000,0.8277,0.8025
27744,1.0000,0.8216,0.8008
28028,1.0000,0.8223,0.8058
28312,1.0000,0.8811,0.8074
28600,1.0000,0.8327,0.8163
28892,1.0000,0.8704,0.8097
29184,1.0000,0.8313,0.8112
29480,1.0000,0.8294,0.8095
29780,1.0000,0.8307,0.8110
30084,1.0000,0.8288,0.8093
30388,1.0000,0.8488,0.8178
30696,1.0000,0.8385,0.8154
31008,1.0000,0.8111,0.7926
31324,1.0000,1.0989,0.8205
31644,1.0000,0.8168,0.7985
31964,1.0000,0.8433,0.8209
32288,1.0000,0.8382,0.8162
32616,1.0000,0.8364,0.8145
32948,1.0000,0.8484,0.8231
33284,1.0000,0.8561,0.8309
33624,1.0000,0.8445,0.8198
33964,1.0000,0.8582,0.8333
34308,1.0000,0.8571,0.8258
34656,1.0000,0.8322,0.8020
35008,1.0000,0.8532,0.8259
35364,1.0000,0.8625,0.8419
35724,1.0000,0.9286,0.8367
36088,1.0000,0.8885,0.8378
36456,1.0000,0.9933,0.8662
36828,1.0000,0.8710,0.7419
37200,1.0000,0.8684,0.8421
37576,1.0000,0.8693,0.8529
37956,1.0000,0.8617,0.8360
38340,1.0000,0.7994,0.7758
38728,1.0000,0.8656,0.8313
39120,1.0000,0.9908,0.8246
39516,1.0000,0.8719,0.8469
39916,1.0000,0.8704,0.8426
40320,1.0000,0.8738,0.8492
40728,1.0000,0.8807,0.8532
41140,1.0000,0.8709,0.8438
41556,1.0000,0.8799,0.8529
41976,1.0000,0.8682,0.8195
42400,1.0000,0.8798,0.8475
42832,1.0000,0.8867,0.8343
43268,1.0000,0.8958,0.8761
43708,1.0000,0.6513,0.5554
44152,1.0000,0.9239,1.2423
44600,1.0000,0.8505,0.8261
45052,1.0000,0.7737,0.7445
45508,1.0000,0.8719,0.8420
45968,1.0000,0.8147,0.7919
46436,1.0000,0.9046,0.8583
46908,1.0000,0.8695,0.8355
47384,1.0000,0.8877,0.8583
47864,1.0000,0.8910,0.8644
48348,1.0000,0.8871,0.8583
48840,1.0000,0.8906,0.8620
49336,1.0000,0.8690,0.8413
49836,1.0000,0.8883,0.8579
50340,1.0000,0.8264,0.7890
50852,1.0000,0.9000,0.8714
51368,1.0000,0.8845,0.8526
51888,1.0000,0.8629,0.8274
52416,1.0000,0.8978,0.8783
52948,1.0000,0.8918,0.8582
53484,1.0000,0.8824,0.8471
54028,1.0000,0.9619,0.8667
54576,1.0000,0.9061,0.8615
55128,1.0000,0.8189,0.8274
55688,1.0000,0.9049,0.8701
56252,1.0000,0.9037,0.8670
56824,1.0000,0.9025,0.8685
57400,1.0000,0.9042,0.8820
57980,1.0000,0.9426,0.8565
58568,1.0000,0.9159,0.8673
59160,1.0000,0.9079,0.8706
59760,1.0000,0.7098,0.6976
60364,1.0000,0.9111,0.9523
60976,1.0000,0.8679,0.8532
61592,1.0000,0.8782,0.8592
62216,1.0000,0.8465,0.8228
62848,1.0000,0.9066,0.8755
63484,1.0000,0.9138,0.8747
64128,1.0000,0.9360,0.8740
64776,1.0000,0.9056,0.8695
65432,1.0000,1.0122,0.8878
66096,1.0000,0.9316,0.8517
66764,1.0000,0.8934,0.8566
67440,1.0000,0.9080,0.8728
68124,1.0000,0.9622,1.1342
68816,1.0000,0.9509,0.9705
69512,1.0000,0.9198,0.8893
70216,1.0000,0.9117,0.9443
70928,1.0000,0.8838,0.8494
71648,1.0000,0.9133,0.8284
72372,1.0000,0.9499,0.8850
73104,1.0000,0.8995,0.8654
73844,1.0000,0.9200,0.9455
74592,1.0000,0.8661,0.8322
75348,1.0000,0.8672,0.8538
76112,1.0000,0.9483,0.9465
76884,1.0000,0.8981,0.9102
77664,1.0000,0.9227,0.8900
78452,1.0000,0.9650,0.9091
79248,1.0000,0.9073,0.8709
80052,1.0000,0.9662,0.9255
80864,1.0000,0.8204,0.7687
81684,1.0000,0.9077,0.9160
82512,1.0000,0.9313,0.9105
83348,1.0000,0.9089,0.8930
84192,1.0000,0.9244,0.8891
85044,1.0000,1.8968,1.8598
85904,1.0000,0.9294,0.8980
86772,1.0000,0.9392,0.9080
87652,1.0000,0.9391,0.9242
88540,1.0000,0.9504,0.8343
89436,1.0000,0.5131,0.5203
90340,1.0000,0.9224,0.8781
91256,1.0000,0.9180,0.8873
92180,1.0000,0.9283,0.8960
93112,1.0000,0.9444,0.9035
94056,1.0000,0.9362,0.9362
95008,1.0000,0.9329,0.9171
95968,1.0000,0.9375,0.9034
96940,1.0000,0.9341,0.9018
97920,1.0000,0.9096,0.8758
98912,1.0000,0.9366,0.9048
99912,1.0000,0.9348,0.8995
100924,1.0000,0.8975,0.8716
101944,1.0000,0.9422,0.9086
102976,1.0000,0.9388,0.9096
104020,1.0000,0.9384,0.9069
105072,1.0000,0.9364,0.9039
106136,1.0000,0.9974,0.8941
107212,1.0000,0.9423,0.9103
108296,1.0000,0.9380,0.9063
109392,1.0000,0.9437,0.9049
110500,1.0000,1.1729,0.9080
111620,1.0000,0.9411,0.9448
112748,1.0000,0.9462,0.9108
113888,1.0000,0.9479,0.9104
115040,1.0000,0.8181,0.7638
116204,1.0000,1.1257,1.5863
117380,1.0000,0.9318,0.8994
118568,1.0000,0.9441,0.9756
119768,1.0000,1.4868,0.9019
120980,1.0000,0.9166,0.8749
122204,1.0000,0.8715,0.8756
123440,1.0000,0.9475,0.9084
124688,1.0000,0.9263,0.9160
125948,1.0000,0.9474,1.0362
127224,1.0000,1.0149,0.9309
128512,1.0000,0.9824,1.0456
129812,1.0000,0.9073,0.7959
131124,1.0000,1.0792,0.9427
132452,1.0000,0.9460,0.9096
133792,1.0000,0.9704,0.9754
135144,1.0000,1.0010,0.9154
136512,1.0000,0.9595,0.9372
137892,1.0000,0.9665,1.1742
139288,1.0000,1.2605,1.6222
140696,1.0000,1.0671,1.0486
142120,1.0000,0.9269,0.9244
143556,1.0000,0.9847,0.9399
145008,1.0000,1.0132,0.9640
146476,1.0000,0.9700,0.9418
147956,1.0000,0.9773,0.9356
149452,1.0000,0.9543,1.0200
150964,1.0000,0.9563,0.8463
152492,1.0000,1.0112,0.9375
154036,1.0000,0.8725,0.8174
155592,1.0000,0.8985,0.8485
157164,1.0000,0.9623,0.9165
158752,1.0000,1.1297,0.9434
160356,1.0000,0.9374,0.8912
161976,1.0000,0.8992,0.8668
163616,1.0000,0.7890,0.7517
165272,1.0000,0.9632,0.9429
166944,1.0000,1.0319,0.8632
168632,1.0000,0.9333,0.8540
170336,1.0000,0.9220,1.0432
172060,1.0000,0.9511,1.0182
173800,1.0000,1.0061,0.9596
175556,1.0000,1.0173,0.9608
177332,1.0000,0.9418,0.8765
179124,1.0000,0.9540,0.9219
180936,1.0000,0.9601,0.7666
182764,1.0000,0.8881,0.8588
184612,1.0000,0.9879,0.8957
186480,1.0000,0.9537,0.9730
188364,1.0000,1.0372,0.9523
190268,1.0000,0.9574,0.9931
192192,1.0000,0.9527,0.8775
194136,1.0000,0.9608,0.9050
196100,1.0000,1.0826,0.8795
198084,1.0000,1.0067,0.8896
200088,1.0000,0.9627,0.9321
202112,1.0000,0.9709,0.9088
204156,1.0000,0.9881,0.9123
206220,1.0000,0.9987,0.9836
208304,1.0000,0.9592,0.9456
210412,1.0000,1.0297,0.9613
212540,1.0000,0.9779,0.9050
214688,1.0000,1.0175,1.0688
216860,1.0000,0.9312,0.8054
219052,1.0000,0.9813,1.0485
221268,1.0000,1.0700,0.8527
223504,1.0000,0.9856,0.9573
225764,1.0000,0.9977,1.0287
228048,1.0000,0.9183,0.8424
230352,1.0000,0.9106,0.8244
232680,1.0000,0.8911,0.8952
235032,1.0000,0.9912,0.9360
237408,1.0000,0.8037,0.7788
239808,1.0000,0.8751,0.8317
242232,1.0000,0.9251,0.8734
244680,1.0000,1.1372,1.0267
247152,1.0000,0.9302,0.8279
249652,1.0000,0.9424,0.8333
252176,1.0000,0.9002,0.7913
254724,1.0000,0.9261,0.9012
257300,1.0000,0.9387,0.9401
259900,1.0000,1.0540,0.9193
262528,1.0000,1.0077,0.9178
265180,1.0000,1.0200,0.8840
267860,1.0000,0.9501,0.8689
270568,1.0000,0.9144,0.9200
273304,1.0000,0.9378,0.9234
276068,1.0000,0.9261,0.9305
278860,1.0000,1.1102,0.9645
281680,1.0000,0.9031,0.9179
284528,1.0000,0.8471,0.8415
287404,1.0000,0.9619,0.9516
290308,1.0000,1.1280,1.0544
293244,1.0000,0.9536,0.8958
296208,1.0000,0.9534,0.8550
299200,1.0000,0.9567,0.9085
302224,1.0000,1.0068,0.9201
305280,1.0000,4.3821,1.4923
308364,1.0000,1.3781,1.0413
311480,1.0000,0.6714,0.6119
314628,1.0000,1.0283,2.7024
317808,1.0000,1.1242,0.8739
321020,1.0000,1.0059,0.9011
324264,1.0000,1.5825,1.1712
327540,1.0000,0.8046,0.7025
330852,1.0000,1.0577,1.1086
334196,1.0000,0.5392,0.5622
337572,1.0000,1.0392,0.7702
340984,1.0000,0.9221,0.9172
344432,1.0000,0.5172,0.4907
347912,1.0000,0.7622,0.6327
351428,1.0000,1.3769,1.3945
354980,1.0000,1.2275,0.8539
358568,1.0000,1.2080,0.7692
362192,1.0000,1.2080,1.3769
365852,1.0000,0.8778,0.6547
369548,1.0000,1.0409,0.9257
373284,1.0000,1.0260,0.9823
377056,1.0000,0.9934,0.9639
380868,1.0000,1.0233,1.4437
384716,1.0000,1.0262,1.0238
388604,1.0000,0.9786,1.1361
392532,1.0000,0.9922,1.3868
396500,1.0000,0.9896,0.9600
400508,1.0000,1.0191,0.9474
404556,1.0000,1.0200,1.1877
408644,1.0000,1.1814,0.9535
412772,1.0000,0.7123,0.5931
416944,1.0000,0.8867,0.9530
421156,1.0000,1.0838,0.8557
425412,1.0000,1.0297,0.8703
429712,1.0000,0.7469,0.6918
434056,1.0000,1.0261,0.9702
438444,1.0000,0.9719,1.0094
442876,1.0000,0.9714,1.2025
447352,1.0000,1.2243,1.2240
451872,1.0000,1.0981,0.9903
456440,1.0000,1.0261,0.9547
461052,1.0000,0.7852,0.7218
465712,1.0000,0.9565,0.8973
470420,1.0000,0.9943,0.9705
475172,1.0000,0.9091,0.8484
479972,1.0000,0.9639,1.1736
484824,1.0000,1.0703,0.9576
489724,1.0000,1.0692,0.9774
494672,1.0000,0.8466,0.6595
499672,1.0000,0.9899,0.9398
504720,1.0000,1.2179,0.9377
509820,1.0000,0.6219,0.5662
514972,1.0000,0.9136,0.9087
520176,1.0000,1.0728,0.9963
525432,1.0000,1.0044,0.8230
530740,1.0000,0.9830,0.9061
536104,1.0000,0.9799,1.2042
541520,1.0000,1.2107,0.9813
546992,1.0000,0.8248,0.7287
552520,1.0000,0.9647,1.0222
558104,1.0000,1.4020,0.9837
563744,1.0000,0.8798,0.8514
569440,1.0000,0.9537,1.1020
575192,1.0000,0.9987,0.8423
581004,1.0000,0.7408,0.7579
586876,1.0000,1.0843,0.9600
592808,1.0000,0.8871,0.8305
598796,1.0000,0.9676,1.1009
604848,1.0000,0.8911,0.8401
